Unnamed: 0,CHANGE_COMPONENT_ENABLED_STATE,DISABLE_KEYGUARD,KILL_BACKGROUND_PROCESSES,STATUS_BAR,WRITE_HISTORY_BOOKMARKS,CONTROL_LOCATION_UPDATES,DEVICE_POWER,EXPAND_STATUS_BAR,FLASHLIGHT,READ_USER_DICTIONARY,SET_ORIENTATION,SET_TIME,WRITE_USER_DICTIONARY,class
47731,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118254,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136509,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54427,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119732,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69556,0,0,0,0,1,0,0,0,0,0,0,0,0,1
118200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160517,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35070,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105332,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7925,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125289,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74769,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45841,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31772,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162434,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139190,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103853,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80510,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146036,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54114,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29352,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127298,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6717,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141844,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53973,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7013,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117649,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103937,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81955,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105067,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36317,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12367,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73378,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110079,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104758,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154117,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107290,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80905,0,0,0,0,1,0,0,0,0,0,0,0,0,1
137851,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160817,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152282,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24415,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140317,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13443,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71306,0,0,0,0,1,0,0,0,0,0,0,0,0,1
130663,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113723,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82044,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110483,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112717,0,1,0,0,1,0,0,0,0,0,0,0,0,1
82369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54358,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160795,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40657,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123060,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28259,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119135,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99285,0,0,1,0,0,0,0,0,0,0,0,0,0,1
115867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131506,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156788,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102071,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78595,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11812,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136366,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70047,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64487,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65064,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69040,0,0,0,0,0,0,0,0,1,0,0,0,0,1
94465,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65743,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118149,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159553,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99880,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140454,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7872,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48376,0,0,0,0,1,0,0,0,1,0,0,0,0,1
35425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46909,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92251,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116832,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16295,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145176,0,0,0,0,1,0,0,0,0,0,0,0,0,1
115828,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96115,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138542,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133059,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49358,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5891,0,1,0,0,0,0,0,0,0,0,0,0,0,1
92099,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102782,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136348,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142911,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104466,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44809,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76079,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41317,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10925,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15370,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148689,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105280,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72342,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128513,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115219,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45534,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112686,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135021,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53674,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108256,0,0,0,0,1,0,0,0,0,0,0,0,0,1
78397,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57423,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147970,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49788,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48650,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111380,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90978,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149711,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111300,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69985,0,0,0,0,1,0,0,0,0,0,0,0,0,1
154027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15947,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129902,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10951,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36367,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36886,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111727,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24276,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132466,0,1,0,1,0,0,0,0,0,0,0,0,0,0
107011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44126,0,0,0,0,1,0,0,0,0,0,0,0,0,1
151651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8621,0,1,0,1,0,0,0,1,0,0,0,0,0,1
104108,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49205,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133274,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11974,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129811,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142509,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24385,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110475,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32583,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60313,0,0,0,0,0,0,0,0,1,0,0,0,0,1
101539,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136820,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52739,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50917,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144965,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103989,0,1,0,0,0,0,0,0,0,0,0,0,0,1
115467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83281,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116937,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73479,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56558,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57197,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136225,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50698,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16552,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156451,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93387,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154009,0,0,1,0,0,0,0,0,0,0,0,0,0,1
139167,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14637,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24096,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40494,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45767,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124109,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151842,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119843,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95670,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35521,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102391,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119591,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57482,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137157,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99087,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125148,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83653,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103730,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40735,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87929,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77916,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118187,0,0,0,0,1,0,0,0,0,0,0,0,0,1
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139126,0,0,0,0,1,0,0,0,0,0,0,0,0,1
152929,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100012,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85997,0,0,0,0,1,0,0,0,0,0,0,0,0,1
107268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151602,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13175,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45479,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158792,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62343,0,0,0,0,0,0,0,0,0,1,0,0,1,0
108840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117177,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12722,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46112,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21959,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130854,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77557,0,0,0,0,1,0,0,0,1,0,0,0,0,1
156407,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24471,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5481,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96063,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134702,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106690,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44970,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96330,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104672,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85920,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103126,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87751,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24110,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46134,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142296,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45354,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81917,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
